Executando livelo_scraper.py...
Saída de livelo_scraper.py:
Iniciando Chrome para ambiente GitHub Actions...
Configurações do Chrome:
  Headless: Sim
  User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) ...
  Window size: 1920x1080
Iniciando novo processo do Chrome...
Chrome iniciado com sucesso. Sessão ID: a3fef81d706aea2a728ba3b396367f64
Navegando para o site da Livelo...
Tentativa 1/5: Acessando URL...
Aguardando carregamento básico da página...
Aguardando 10 segundos para carregamento completo...
Verificando elementos principais...
Tentando XPath: /html/body/div[4]/main/div[1]/div[37]/div/div/div[2]/section/div[2]/div[3]/div[1]
✓ Encontrados 1 elementos com XPath: /html/body/div[4]/main/div[1]/div[37]/div/div/div[2]/section/div[2]/div[3]/div[1]
Rolando a página para carregar todos os elementos...
Altura da página: 33588px
Rolando para posição: 400px
Rolando para posição: 800px
Rolando para posição: 1200px
Rolando para posição: 1600px
Rolando para posição: 2000px
Rolando para posição: 2400px
Rolando para posição: 2800px
Rolando para posição: 3200px
Rolando para posição: 3600px
Rolando para posição: 4000px
Rolando até o final da página
Rolando de volta para o topo
Verificando elementos após rolagem...
✓ Encontrados 1 elementos com XPath: /html/body/div[4]/main/div[1]/div[37]/div/div/div[2]/section/div[2]/div[3]/div[1] após rolagem
Página carregada com sucesso!
Iniciando extração de dados...
Iniciando extração de dados por XPath...
Parceiro: Assist Card Seguros
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 12 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Atalaia Noronha
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 4 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: avis
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Avon
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 12 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Azul Viagens
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Bagaggio
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 4 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Baianao
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Basicamente
Pontos atuais: 4 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Basico.com
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Beach Park Hospedagens
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 6 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Beach Park Ingressos
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 4 em 2025-04-20
  Dias com pontuação atual: 20

Parceiro: Beep
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 9 em 2025-04-17
  Dias com pontuação atual: 23

Parceiro: Beleza na web
Pontos atuais: 7 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Beleza na Web PRO
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 6 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Beto Carrero World
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 2 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Beyoung
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Bibi
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: BO.BO
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 7 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Bobstore
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 4 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Bombay Herbs & Spices
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 6 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Bonjour Lingerie
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Booking.com
Pontos atuais: 4 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Bradesco Capitalizacao
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Buddha Spa
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Budget
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Bulbe Energia
Pontos atuais: 12 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Buser
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Buzios Beach Resort
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cabana Magazine
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cadence
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cafe Orfeu
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cafe Utam
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Caffeine Army
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cambio Online
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Camicado
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-27
  Dias com pontuação atual: 13

Parceiro: CARE Natural Beauty
Pontos atuais: 4 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Carrefour Mercado
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Carrefour Shopping
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 6 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Casa MinD
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Casas Bahia
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 4 em 2025-04-22
  Dias com pontuação atual: 18

Parceiro: CEA
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 6 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Centauro
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 2 em 2025-05-05
  Dias com pontuação atual: 4

Parceiro: Cervejabox
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Cestas Michelli
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Chico Rei
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Ciclic Seguros – Bike
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Ciclic Seguros – Celular
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 4 em 2025-04-25
  Dias com pontuação atual: 15

Parceiro: Ciclic Seguros – Viagem
Pontos atuais: 15 em 2025-05-09
  Pontuação anterior: 18 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Claro
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: ClickBus
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Coffee Mais
Pontos atuais: 11 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Colcci
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-05
  Dias com pontuação atual: 4

Parceiro: Coliseu
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Consorcio Magalu
Pontos atuais: 25 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Cook Eletroraro
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Coris
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Creditas
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Crocs
Pontos atuais: 8 em 2025-05-09
  Pontuação anterior: 3 em 2025-05-05
  Dias com pontuação atual: 4

Parceiro: Cruzeiros Agaxtur
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 3 em 2025-04-28
  Dias com pontuação atual: 12

Parceiro: Dafiti
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 2 em 2025-04-09
  Dias com pontuação atual: 30

Parceiro: Dako
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Darkness
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Decathlon
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 3 em 2025-04-10
  Dias com pontuação atual: 30

Parceiro: Decolar
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 6 em 2025-04-28
  Dias com pontuação atual: 12

Parceiro: Democrata
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-10
  Dias com pontuação atual: 30

Parceiro: Divvino
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-01
  Dias com pontuação atual: 9

Parceiro: DPaschoal
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Dr Jones
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 8 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Drogaria Sao Paulo
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Drogarias Pacheco
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Dudalina
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Easy Live
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-23
  Dias com pontuação atual: 16

Parceiro: EDP
Pontos atuais: 6 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: elbo
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 8 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Ellus
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 4 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Epoca cosmesticos
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: eSim Travelex
Pontos atuais: 20 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-06
  Dias com pontuação atual: 3

Parceiro: Estoque
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 11 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Eudora
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 6 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Euro
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 8 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Extra
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 4 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Faber-Castell
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Farmacias App
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 15 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Fast Shop
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Fila
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Flormel
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 12 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Foco
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 8 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Forever Liss
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 2 em 2025-05-04
  Dias com pontuação atual: 6

Parceiro: Fossil
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 8 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Frigelar 
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Gazin
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 2 em 2025-04-16
  Dias com pontuação atual: 24

Parceiro: Giuliana Flores
Pontos atuais: 6 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Go case
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Granado
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Grupo Dreams
Pontos atuais: 4 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Guess 
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Guldi
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Havaianas
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Hering
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 7 em 2025-04-14
  Dias com pontuação atual: 26

Parceiro: Hering Outlet
Pontos atuais: 8 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: HERO SEGUROS
Pontos atuais: 8 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-04
  Dias com pontuação atual: 6

Parceiro: Hertz Internacional
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Home Angels
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Hope
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Hope Resort
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-10
  Dias com pontuação atual: 30

Parceiro: Hopper Nutrition
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Horas Magicas
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 2 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Hot Beach
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-04-21
  Dias com pontuação atual: 18

Parceiro: Hoteis Deville
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Hoteis Windsor
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Hoteis.com
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 2 em 2025-05-04
  Dias com pontuação atual: 6

Parceiro: Hotel Gran Marquise
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Hotel Nacional
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 7 em 2025-04-13
  Dias com pontuação atual: 27

Parceiro: Imaginarium
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 7 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Imperio
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Individual
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 11 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Infinix
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Insider Store
Pontos atuais: 11 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: IntegralMedica
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: John John
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Julio Okubo
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Kaligo
Pontos atuais: 15 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Key Design
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Klabin ForYou
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 12 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Lacoste
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: LE LIS
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 11 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: LEGO
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Liga Vitoria - Seguro de Viagem
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-20
  Dias com pontuação atual: 20

Parceiro: Liga Vitoria Consorcio
Pontos atuais: 30 em 2025-05-09
  Pontuação anterior: 50 em 2025-04-29
  Dias com pontuação atual: 11

Parceiro: Liga Vitoria Seguro Auto
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 2 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Liga Vitoria Seguro de Vida
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Liga Vitoria Seguro Moto
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 5 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Liga Vitoria Seguro Residencial
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-10
  Dias com pontuação atual: 30

Parceiro: LIVE!
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 10 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Liz
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Localiza
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 4 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Localiza Meoo
Pontos atuais: 4 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Loccitane
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 13 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Loccitane au Bresil
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 13 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Lolita
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Lord Perfumaria
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Loungerie
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Luck Receptivo (Salvador)
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 6 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Luck Receptivo - Recife
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 3 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Luck Receptivo Maceio
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 1 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Luck Receptivo Natal
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Luxury Loyalty
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Madesa
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Magalu
Pontos atuais: 4 em 2025-05-09
  Pontuação anterior: 2 em 2025-05-06
  Dias com pontuação atual: 3

Parceiro: Malwee
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: MAPFRE Seguro Auto
Pontos atuais: 3 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Max Titanium
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: MaxRacer
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: MedSenior
Pontos atuais: 7 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Meia Sola
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-02
  Dias com pontuação atual: 8

Parceiro: MeuCopo
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Mevo Farma
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Midea
Pontos atuais: 5 em 2025-05-09
  Pontuação anterior: 1 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Mistral
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Mizuno
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 12 em 2025-04-24
  Dias com pontuação atual: 15

Parceiro: Mobills
Pontos atuais: 10 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Mobly
Pontos atuais: 1 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Mondaine
Pontos atuais: 15 em 2025-05-09
  Pontuação anterior: 2 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Monica Sanches
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Monte Carlo
Pontos atuais: 1 em 2025-05-09
  Pontuação anterior: 6 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Morana
Pontos atuais: 10 em 2025-05-09
  Pontuação anterior: 3 em 2025-05-08
  Dias com pontuação atual: 1

Parceiro: Movida
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 8 em 2025-05-02
  Dias com pontuação atual: 8

Parceiro: Mycon Consorcio Digital
Pontos atuais: 32 em 2025-05-09
  Pontuação anterior: 40 em 2025-04-30
  Dias com pontuação atual: 10

Parceiro: Nars
Pontos atuais: 3 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Natura
Pontos atuais: 4 em 2025-05-09
  Pontuação anterior: 10 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: Netshoes
Pontos atuais: 2 em 2025-05-09
  Pontuação anterior: 5 em 2025-05-07
  Dias com pontuação atual: 2

Parceiro: New Balance
Pontos atuais: 2 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Next Seguro Viagem
Pontos atuais: 7 em 2025-05-09
  Sem mudança nos pontos no histórico, usando registro mais antigo: 2025-04-03
  Dias com pontuação atual: 36

Parceiro: Nike
